source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
"SA826B",0,SG_PASAR_INTRAOP_SURGERY,"BREAST, TUMOR (MALIGNANT), SIMPLE MASTECTOMY",4066543,,,,
"SA826S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, DEFECT, FREE GRAFTS (SPLIT SKIN GRAFT MORE THAN 10%)",2006592,,,,
"SA827B",0,SG_PASAR_INTRAOP_SURGERY,"BREAST, TUMOR (MALIGNANT), SIMPLE MASTECTOMY WITH SENTINEL NODE BIOPSY/ AXILIARY NODE SAMPLING",40491336,,,,
"SA827S",0,SG_PASAR_INTRAOP_SURGERY,"Skin and Subcutaneous Tissue, Defect, Local Flap to Multiple Digits (Cross Finger/Thenar/Flag/Rotati",2006619,,,,
"SA828B",0,SG_PASAR_INTRAOP_SURGERY,"BREAST, VARIOUS LESIONS, SUBCUTANEOUS MASTECTOMY BILATERAL, EXCLUDING GYNAECOMASTIA",4101683,,,,
"SA828S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, DEFECT, SINGLE STAGE LOCAL FLAP (COMPLICATED/LARGE)",2006592,,,,
"SA829B",0,SG_PASAR_INTRAOP_SURGERY,"BREAST, VARIOUS LESIONS, TRUCUT BIOPSY",4120676,,,,
"SA829S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, DEFECT, SINGLE STAGE LOCAL FLAP (SIMPLE/SMALL)",2006592,,,,
"SA830B",0,SG_PASAR_INTRAOP_SURGERY,"BREAST, VARIOUS LESIONS, SUBCUTANEOUS MASTECTOMY UNILATERAL, EXCLUDING GYNAECOMASTIA",37164749,,,,
"SA830S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, DEFECT, STAGED LOCAL FLAP(DIVISION)",2006592,,,,
"SA831S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, FOREIGN BODY (SUBCUTANEOUS), REMOVAL",4123447,,,,
"SA832B",0,SG_PASAR_INTRAOP_SURGERY,"IPSILATERAL MASTOPEXY/REDUCTION FOLLOWING BRST, TUMOUR (MAL) WIDE EX/LX/SEGMENTAL OR PARTIAL MX, W O",44808123,,,,
"SA832S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, FOREIGN BODY (SUPERFICIAL), REMOVAL",4123447,,,,
"SA833B",0,SG_PASAR_INTRAOP_SURGERY,"BREAST, TUMOR (MALIGNANT), NIPPLE/SKIN SPARING MASTECTOMY",4324062,,,,
"SA833S",0,SG_PASAR_INTRAOP_SURGERY,"Skin and Subcutaneous Tissue, Hematoma (Small)/Furuncle/Abscess/Similar Lesion, Incision with Draina",2006513,,,,
"SA834B",0,SG_PASAR_INTRAOP_SURGERY,"BREAST, TUMOR (MALIGNANT), NIPPLE/SKIN SPARING MASTECTOMY WITH SENTINEL NODE BIOPSY/AXILIARY NODE SA",4322169,,,,
"SA834S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, HEMATOMA, ASPIRATION",4035304,,,,
"SA835B",0,SG_PASAR_INTRAOP_SURGERY,"BREAST, TUMOR (MALIGNANT), NIPPLE/SKIN SPARING MASTECTOMY WITH AXILIARY CLEARANCE, WITH/WITHOUT SENT",40491372,,,,
"SA835S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, HEMANGIOMA/LYMPHANGIOMA (EXTENSIVE AND COMPLEX), EXCISION",4256768,,,,
"SA836S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, HEMANGIOMA/LYMPHANGIOMA (LARGE AND DEEP-SEATED), EXCISION",4256768,,,,
"SA837S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, HEMANGIOMA/LYMPHANGIOMA (LARGE), EXCISION",4256768,,,,
"SA838S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, HEMANGIOMA/LYMPHANGIOMA (MODERATE), EXCISION",4256768,,,,
"SA839S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, HEMANGIOMA/LYMPHANGIOMA (SMALL),  EXCISION",4256768,,,,
"SA840S",0,SG_PASAR_INTRAOP_SURGERY,"Skin and Subcutaneous Tissue, Hematoma, Abscess/Cellulitis/Similar Lesion<3cm, Saucerisation/Incisio",4178917,,,,
"SA840S",0,SG_PASAR_INTRAOP_SURGERY,"Skin and Subcutaneous Tissue, Hematoma, Abscess/Cellulitis/Similar Lesion<3cm, Saucerisation/Incisio",4195741,,,,
"SA841S",0,SG_PASAR_INTRAOP_SURGERY,"Skin and Subcutaneous Tissue, Hematoma /Carbuncle Cellulitis/Similar Lesion>3cm, Saucerisation/Incis",4178917,,,,
"SA841S",0,SG_PASAR_INTRAOP_SURGERY,"Skin and Subcutaneous Tissue, Hematoma /Carbuncle Cellulitis/Similar Lesion>3cm, Saucerisation/Incis",4195741,,,,
"SA842S",0,SG_PASAR_INTRAOP_SURGERY,"Skin and  Subcutaneous Tissue, Lacerations (Deep >3cm/Multiple) Lacerations, Repair/Toilet & Suture,",4121440,,,,
"SA843S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, LACERATION (SUPERFICIAL) OF LESS THAN 7CM, REPAIR",4121440,,,,
"SA844S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, LACERATION (SUPERFICIAL) OF MORE THAN 7CM, REPAIR",4121440,,,,
"SA845S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, NEUROFIBROMATOSIS OF FACE AND NECK, EXCISION (LARGE >3CM AND COMPLICAT",4256768,,,,
"SA846S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, NEUROFIBROMATOSIS OF FACE AND NECK, EXCISION (LARGE)",4256768,,,,
"SA847S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, NEUROFIBROMATOSIS OF FACE AND NECK, EXCISION (MODERATE)",4256768,,,,
"SA848S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, NEUROFIBROMATOSIS OF FACE AND NECK, EXCISION  (SMALL<3CM)",4256768,,,,
"SA849S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN & SUBCUTANEOUS, PRE-SEPTAL/PERIORBITAL DERMOID/LESION, EXCISION",4256768,,,,
"SA850S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, SINUS (DEEP>3CM), EXCISION WITH/WITHOUT BIOPSY",4256768,,,,
"SA851S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, SINUS, EXCISION WITH/WITHOUT BIOPSY",4256768,,,,
"SA852S",0,SG_PASAR_INTRAOP_SURGERY,"Skin and Subcutaneous Tissue, Tumor/Cyst/Ulcer/ Scar, Excision Punch/Shave biopsy, Lesion size up to",4256768,,,,
"SA853S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, WOUND, DEBRIDEMENT <3CM",4150040,,,,
"SA854S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, WOUND (LARGE>3CM), SECONDARY SUTURE",4308888,,,,
"SA855S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN AND SUBCUTANEOUS TISSUE, WOUND (SMALL<3CM), SECONDARY SUTURE",4308888,,,,
"SA856S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, ANGIOMA, CAUTERISATION/INJECTION",4178917,,,,
"SA857S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, BURNS (2% TO 5%), EXCISION",4114649,,,,
"SA857S",0,SG_PASAR_INTRAOP_SURGERY,"Skin, Burns (2% To 5%), Excision (SA857S)",4114649,,,,
"SA858S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, BURNS (LESS THAN 10%), DRESSING",4233678,,,,
"SA859S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, BURNS (LESS THAN 2%), EXCISION",4114649,,,,
"SA860S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, BURNS (MORE THAN 10%), DRESSING",4233678,,,,
"SA861S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, BURNS (MORE THAN 10%), EXCISION",4114649,,,,
"SA862S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, BURNS (MORE THAN 5% TO 10%) EXCISION",4114649,,,,
"SA863S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, KERATOSES/WARTS/TAGS/SIMILAR LESIONS, EXCISION (6 - 10 LESIONS)",4147588,,,,
"SA864S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, KERATOSES/WARTS/TAGS/SIMILAR LESIONS, EXCISION (MORE THAN10 LESIONS)",4147589,,,,
"SA865S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, KERATOSES/WARTS/TAGS/SIMILAR LESIONS, EXCISION (NOT MORE THAN 5 LESIONS)",4147590,,,,
"SA867S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, PLANTAR WARTS (MULTIPLE), EXCISION",4123445,,,,
"SA868S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, SCAR (EXTENSIVE), REVISION",4218566,,,,
"SA869S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, SCAR/VARIOUS LESION (SINGLE),  REMOVAL OF TISSUE EXPANDER/PROSTHESIS AND REVISION OF SCAR",4263614,,,,
"SA870S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, SCAR, REVISION WITH Z-PLASTY",4119909,,,,
"SA871S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, SCARS/LESIONS(MULTIPLE), REMOVAL OF TISSUE EXPANDER/PROSTHESIS AND REVISION/EXCISION OF SCARS",4263614,,,,
"SA872S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, SUPERFICIAL NASAL DERMOID, EXCISION",4146786,,,,
"SA874S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, TATTOO (LESS THAN 1%), LASER EXCISION",4097314,,,,
"SA875S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, TATTOO (MULTIPLE/MORE THAN 2%), LASER EXCISION",4097314,,,,
"SA877S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, VARIOUS LESIONS OF FACE (2 TO 3), EXCISION BIOPSY",4208213,,,,
"SA878S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, VARIOUS LESIONS, ABRASIVE THERAPY (EXTENSIVE)",4300537,,,,
"SA879S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, VARIOUS LESIONS, ABRASIVE THERAPY (LIMITED)",4214449,,,,
"SA880S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, VARIOUS LESIONS, INSERTION OF TISSUE EXPANDER (SINGLE)",4322141,,,,
"SA881S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, VARIOUS LESIONS, INSERTION OF TISSUE EXPANDER (MULTIPLE)",4322141,,,,
"SA882S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, VARIOUS LESIONS, TRIAL DERMABRASION",4291158,,,,
"SA883S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, VARIOUS LESIONS, WOUND INSPECTION/DRESSING/REMOVAL OF SUTURES",4147691,,,,
"SA884S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, VARIOUS LESIONS OF FACE (SINGLE), EXCISION BIOPSY",4208213,,,,
"SA885S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, VARIOUS LESIONS OF FACE (4 AND ABOVE), EXCISION BIOPSY",4208213,,,,
"SA886S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, WRINKLES, PARTIAL RHYTIDECTOMY",4300311,,,,
"SA887S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, WRINKLES, TOTAL RHYTIDECTOMY",4300311,,,,
"SA888S",0,SG_PASAR_INTRAOP_SURGERY,"SOFT TISSUE, TUMOR (MALIGNANT), WIDE EXCISION BIOPSY <7CM OTHER THAN UPPER/LOWER LIMBS",4327322,,,,
"SA888S",0,SG_PASAR_INTRAOP_SURGERY,"Soft Tissue, Tumor (Malignant), Wide Excision Biopsy <7cm Other than Upper/Lower Limbs (SA888S)",4327322,,,,
"SA889S",0,SG_PASAR_INTRAOP_SURGERY,"SOFT TISSUE, TUMOR (MALIGNANT), RADICAL EXCISION BIOPSY >7CM OTHER THAN UPPER/LOWER LIMBS",4327322,,,,
"SA890S",0,SG_PASAR_INTRAOP_SURGERY,"SUBCUTANEOUS TISSUE (ABDOMEN), OBESITY, LIPOSUCTION",40485078,,,,
"SA891S",0,SG_PASAR_INTRAOP_SURGERY,"SUBCUTANEOUS TISSUE (BUTTOCKS), OBESITY, LIPOSUCTION",4118090,,,,
"SA892S",0,SG_PASAR_INTRAOP_SURGERY,"SUBCUTANEOUS TISSUE (FACE), OBESITY, LIPOSUCTION",4118090,,,,
"SA893S",0,SG_PASAR_INTRAOP_SURGERY,"SUBCUTANEOUS TISSUE (THIGH), OBESITY, LIPOSUCTION",4118090,,,,
"SA894S",0,SG_PASAR_INTRAOP_SURGERY,"SUBCUTANEOUS TISSUE (UPPER LIMBS), OBESITY, LIPOSUCTION",4213888,,,,
"SA895S",0,SG_PASAR_INTRAOP_SURGERY,"SUBCUT TISS, OBESITY, LIPECTOMY, TRANSVERSE WEDGE EX OF ABD APR/LIPECTOMY WITH EX OF SKN, FOLLOWING",4071520,,,,
"SA896S",0,SG_PASAR_INTRAOP_SURGERY,"SUBCUTANEOUS TISSUE, OBESITY, LIPECTOMY (EXCISION WITH UNDERMINING OF SKIN EDGES AND STRENGTHENING O",40483524,,,,
"SA897S",0,SG_PASAR_INTRAOP_SURGERY,"Subcutaneous Tissue, Obesity, Radical Abdominoplasty with Repair of Abdominal Wall and Transposition",4071518,,,,
"SA898S",0,SG_PASAR_INTRAOP_SURGERY,"SWEAT GLAND, AXILLARY HYPERHIDROSIS, WEDGE EXCISION (UNILATERAL)",4071755,,,,
"SA899S",0,SG_PASAR_INTRAOP_SURGERY,"SKIN, INTRALESIONAL STEROID INJECTION",40484154,,,,
"SA900S",0,SG_PASAR_INTRAOP_SURGERY,"SUBCUT TISS, OBESITY, EXCISION/LIPECTOMY, LIMBS (UNILATERAL/BILATERAL) FOLLOWING WEIGHT LOSS SURGERY",40483524,,,,
"SA901S",0,SG_PASAR_INTRAOP_SURGERY,"SUBCUTANEOUS TISSUE, OBESITY, EXCISION/LIPECTOMY, THORAX/BACK/BUTTOCKS, FOLLOWING WEIGHT LOSS SURGER",40483524,,,,
"SB001P",0,SG_PASAR_INTRAOP_SURGERY,"PATELLA, FRACTURE, OPEN REDUCTION AND INTERNAL FIXATION",43531091,,,,
"SB001R",0,SG_PASAR_INTRAOP_SURGERY,"RADIUS AND ULNA, FRACTURE/DISLOCATION, OPEN REDUCTION AND INTERNAL FIXA",4010246,,,,
"SB001R",0,SG_PASAR_INTRAOP_SURGERY,"RADIUS AND ULNA, FRACTURE/DISLOCATION, OPEN REDUCTION AND INTERNAL FIXA",4102947,,,,
"SB002E",0,SG_PASAR_INTRAOP_SURGERY,"ELBOW, SEPTIC ARTHRITIS/EFFUSION, ARTHROTOMY",4163551,,,,
"SB004A",0,SG_PASAR_INTRAOP_SURGERY,"ANKLE, VARIOUS LESIONS, EXCISION/INTERPOSITION ARTHROPLASTY",4041640,,,,
"SB005S",0,SG_PASAR_INTRAOP_SURGERY,"SHOULDER, VARIOUS LESIONS, HEMIARTHROPLASTY",4034250,,,,
"SB006K",0,SG_PASAR_INTRAOP_SURGERY,"KNEE, VARIOUS LESIONS, ARTHROTOMY AND SYNOVECTOMY",4076188,,,,
"SB006T",0,SG_PASAR_INTRAOP_SURGERY,"TENDON-FLEXOR (LOWER LIMB), DISRUPTION, REPAIR (MULTIPLE)",4230721,,,,
"SB010L",0,SG_PASAR_INTRAOP_SURGERY,"LOWER LIMB, VARIOUS LESIONS, AMPUTATION",4219032,,,,
"SB012M",0,SG_PASAR_INTRAOP_SURGERY,"MANDIBLE, OLD FRACTURES, REMOVAL OF PLATES AND WIRES UNDER GENERAL ANES",4040535,,,,
"SB012M",0,SG_PASAR_INTRAOP_SURGERY,"MANDIBLE, OLD FRACTURES, REMOVAL OF PLATES AND WIRES UNDER GENERAL ANES",4134423,,,,
"SB027J",0,SG_PASAR_INTRAOP_SURGERY,"JOINTS (LOWER LIMB), SEPTIC ARTHRITIS, SIMPLE DRAINAGE",4103964,,,,
"SB101P",0,SG_PASAR_INTRAOP_SURGERY,"PELVIS, FRACTURE (DOUBLE COLUMNS), OPEN REDUCTION AND INTERNAL FIXATION",43531109,,,,
"SB121B",0,SG_PASAR_INTRAOP_SURGERY,"BONE (LOWER LIMB), DEFORMITIES, CORRECTIVE SURGERY WITH PLATE FIXATION",4078416,,,,
"SB169B",0,SG_PASAR_INTRAOP_SURGERY,"BONE (UPPER LIMB), OSTEOMYELITIS/SEPTIC ARTHRITIS, SIMPLE DRAINAGE",4101040,,,,
"SB212H",0,SG_PASAR_INTRAOP_SURGERY,"HIP, VARIOUS LESIONS, HEMI-ARTHROPLASTY",4297365,,,,
"SB303M",0,SG_PASAR_INTRAOP_SURGERY,"MUSCLE (LOWER LIMB), VARIOUS LESIONS, MARGINAL EXCISION",4282462,,,,
"SB312S",0,SG_PASAR_INTRAOP_SURGERY,"SPINE, VARIOUS LESIONS, DECOMPRESSION LAMINECTOMY",4108768,,,,
"SB400T",0,SG_PASAR_INTRAOP_SURGERY,"TOE, VARIOUS LESIONS, AMPUTATION (SINGLE)",4159766,,,,
"SB401F",0,SG_PASAR_INTRAOP_SURGERY,"FOOT, CRUSH INJURIES (SIMPLE), WOUND DEBRIDEMENT",4311933,,,,
"SB401T",0,SG_PASAR_INTRAOP_SURGERY,"TOE, VARIOUS LESIONS, AMPUTATION (MULTIPLE)",4159766,,,,
"SB700A",0,SG_PASAR_INTRAOP_SURGERY,"ANKLE, ANKLE FRACTURE, BIMALLEOLAR, ORIF",2105405,,,,
"SB700B",0,SG_PASAR_INTRAOP_SURGERY,"BONE (LOWER LIMB), TUMOR (BENIGN), >3 CM WITH BONE GRAFTING +/- RECONSTRUCTION/INTERNAL FIXATION",42709788,,,,
"SB700C",0,SG_PASAR_INTRAOP_SURGERY,"CALCANEUM FRACTURE EXTRA-ARTICULAR OPEN REDUCTION INTERNAL FIXATION  (SB700C)",43531092,,,,
"SB700D",0,SG_PASAR_INTRAOP_SURGERY,"DIGIT(S), NAILBED LACERATION, NAILBED GRAFTING",4081868,,,,
"SB700E",0,SG_PASAR_INTRAOP_SURGERY,"ELBOW,THERAPEUTIC ARTHROSCOPY",4112597,,,,
"SB700F",0,SG_PASAR_INTRAOP_SURGERY,"FACE, FRACTURE, ENDOSCOPIC REDUCTION AND FIXATION",4062135,,,,
"SB700H",0,SG_PASAR_INTRAOP_SURGERY,"HIP/KNEE, HIP/KNEE THERAPEUTIC ARTHROSCOPY",4205229,,,,
"SB700J",0,SG_PASAR_INTRAOP_SURGERY,"JOINTS (TEMPOROMANDIBULAR), VARIOUS LESIONS, ARTHROSCOPY (UNILATERAL)",40490002,,,,
"SB700K",0,SG_PASAR_INTRAOP_SURGERY,"KNEE, ARTHROSCOPY, KNEE LIGAMENT RECONSTRUCTION (1 OR MORE)",2106052,,,,
"SB700L",0,SG_PASAR_INTRAOP_SURGERY,"LOWER LIMB, OPEN TENDON RELEASE (INCLUDING OPEN SOFT TISSUE RELEASES E.G. GASTROCNEMIUS RECESSION) (",4018009,,,,
"SB700M",0,SG_PASAR_INTRAOP_SURGERY,"MANDIBLE AND MAXILLA, VARIOUS LESIONS, OSTEOTOMY AND INSERTION OF DEVICE FOR DISTRACTION OSTEOGENESI",40488019,,,,
"SB700P",0,SG_PASAR_INTRAOP_SURGERY,"PATELLA, HABITUAL DISLOCATION- LATERAL RELEASE, MEDIAL PLICATION",2105066,,,,
"SB700R",0,SG_PASAR_INTRAOP_SURGERY,"RADIUS AND ULNA, FRACTURE/DISLOCATION, NON UNION/DELAYED UNION BONE GRAFTING AND RE-FIXATION",4093276,,,,
"SB700S",0,SG_PASAR_INTRAOP_SURGERY,"SHOULDER, THERAPEUTIC ARTHROSCOPY",4085220,,,,
"SB700T",0,SG_PASAR_INTRAOP_SURGERY,"TENDON (UPPER LIMB), VARIOUS LESIONS, TENDON TRANSFER (MULTIPLE)",4073818,,,,
"SB700U",0,SG_PASAR_INTRAOP_SURGERY,"UPPER LIMB/LOWER LIMB, FRACTURE, EXTERNAL FIXATION, MULTIPLE PLANES",40480533,,,,
"SB700W",0,SG_PASAR_INTRAOP_SURGERY,"WRIST, THERAPEUTIC ARTHROSCOPY",4122405,,,,
"SB701A",0,SG_PASAR_INTRAOP_SURGERY,"ANKLE, COMMINUTED PLAFOND FRACTURE ORIF",4258122,,,,
"SB701B",0,SG_PASAR_INTRAOP_SURGERY,"BONE (LOWER LIMB), TUMOR (MALIGNANT), RADICAL EXCISION > 6CM WITH RECONSTRUCTION AND BONE GRAFT (SB7",42709788,,,,
"SB701C",0,SG_PASAR_INTRAOP_SURGERY,"CLAVICLE, CLAVICLE FRACTURE, COMMINUTED PLATING WITH OR WITHOUT BONE GRAFTING",2103718,,,,
"SB701D",0,SG_PASAR_INTRAOP_SURGERY,"DIGIT(S), SOFT TISSUE DEFECT, COMPLEX SMALL SKIN FLAPS, MULTIPLE FLAPS",42539076,,,,
"SB701E",0,SG_PASAR_INTRAOP_SURGERY,"ELBOW, CONDYLE/RADIAL HEAD FRACTURE, RADIAL HEAD EXCISION/CONDYLE/ARTHROPLASTY",4206903,,,,
"SB701F",0,SG_PASAR_INTRAOP_SURGERY,"FACE, FRACTURES (PANFACIAL), OPEN REDUCTION AND INTERNAL FIXATION",4213336,,,,
"SB701H",0,SG_PASAR_INTRAOP_SURGERY,"HAND AND WRIST - RHEUMATOID HAND RECONSTRUCTION INCLUDING MULTIPLE JOINT SYNOVECTOMY, BONE/JOINT PRO",2104419,,,,
"SB701K",0,SG_PASAR_INTRAOP_SURGERY,"KNEE, LIGAMENTS/MENISCUS/CARTILAGE/BONE COMBINED, ARTHROSCOPIC ACL OR PCL RECONSTRUCTION",37152351,,,,
"SB701L",0,SG_PASAR_INTRAOP_SURGERY,"LOWER LIMB, OPEN TENDON RELEASES AND CAST APPLICATION, HAMSTRING RELEASES",4079602,,,,
"SB701P",0,SG_PASAR_INTRAOP_SURGERY,"PELVIS, FRACTURE, FIXATION OF ANTERIOR AND POSTERIOR RING",43531426,,,,
"SB701R",0,SG_PASAR_INTRAOP_SURGERY,"RADIUS AND ULNA, FRACTURE/DISLOCATION, NON UNION/DELAYED UNION BONE GRAFTING ONLY",4093276,,,,
"SB701S",0,SG_PASAR_INTRAOP_SURGERY,"SHOULDER FRACTURE/DISLOCATION, OPEN REDUCTION AND INTERNAL FIXATION (2 PART FRACTURE)",4071354,,,,
"SB701T",0,SG_PASAR_INTRAOP_SURGERY,"TIBIA, FRACTURE, OPEN REDUCTION AND INTERNAL FIXATION WITH PLATES AND SCREWS, COMMINUTED",4182345,,,,
"SB701U",0,SG_PASAR_INTRAOP_SURGERY,"UPPER LIMB/LOWER LIMB, MAJOR SOFT TISSUE DEFECTS, FREE FLAP",36674270,,,,
"SB702A",0,SG_PASAR_INTRAOP_SURGERY,"ANKLE, LIGAMENTOUS INSTABILITY, RECONSTRUCTION OF LIGAMENTS (EG. BOSTROM, CHRISMAN-SNOOK)",4001885,,,,
"SB702B",0,SG_PASAR_INTRAOP_SURGERY,"BONE (SKULL), TUMOR (LARGE>3CM) EXCISION AND EXTENSIVE RECONSTRUCTION (DURA, SKULL, SKIN) (SB702B)",42537288,,,,
"SB702C",0,SG_PASAR_INTRAOP_SURGERY,"CLAVICLE, CLAVICLE FRACTURE, DELAYED UNION/REVISION AND ORIF WITH/WITHOUT BONE GRAFTING (SB702C)",2103718,,,,
"SB702D",0,SG_PASAR_INTRAOP_SURGERY,"DIGIT(S), SOFT TISSUE DEFECT, LARGE COMPLEX PEDICLED FLAPS",37152854,,,,
"SB702E",0,SG_PASAR_INTRAOP_SURGERY,"ELBOW, CORONOID FRACTURE, ORIF",761072,,,,
"SB702F",0,SG_PASAR_INTRAOP_SURGERY,"FEMUR, DELAYED/NON UNION, W/ RE-INTERNAL FIXATION AND BONE GRAFTING",4201285,,,,
"SB702H",0,SG_PASAR_INTRAOP_SURGERY,"HAND AND WRIST - RHEUMATOID HAND RECONS INCLUDING SYNOVECTOMY, BONE/JOINT PROC WITH/WITHOUT  REPLACE",2104178,,,,
"SB702J",0,SG_PASAR_INTRAOP_SURGERY,"JOINTS, ARTHROSCOPY, DIAGNOSTIC",2109260,,,,
"SB702K",0,SG_PASAR_INTRAOP_SURGERY,"KNEE, HEMARTHROSIS, ASPIRATION UNDER LOCAL ANESTHESIA",2102912,,,,
"SB702L",0,SG_PASAR_INTRAOP_SURGERY,"LOWER LIMB, PERCUTANEOUS TENOTOMY AND CAST APPLICATION, ADDUCTOR TENOTOMY",2104965,,,,
"SB702M",0,SG_PASAR_INTRAOP_SURGERY,"MANDIBLE OR MAXILLA, DENTAL IMPLANT(S), OSSEOINTEGRATED, TREPHINE REMOVAL (X NUMBER OF IMPLANTS REMO",2103194,,,,
"SB702P",0,SG_PASAR_INTRAOP_SURGERY,"PELVIS, FRACTURE, PLATE/ SCREW FIXATION",46270911,,,,
"SB702S",0,SG_PASAR_INTRAOP_SURGERY,"SHOULDER FRACTURE/DISLOCATION, OPEN REDUCTION AND INTERNAL FIXATION (3 OR MORE PART FRACTURE)",4071354,,,,
"SB702T",0,SG_PASAR_INTRAOP_SURGERY,"TIBIA, TIBIAL PLATEAU, COMMINUTED BICONDYLAR , ORIF (SB702T)",40478965,,,,
"SB702U",0,SG_PASAR_INTRAOP_SURGERY,"UPPER LIMB/LOWER LIMB, MAJOR SOFT TISSUE DEFECTS, PEDICLED FLAP",37157264,,,,
"SB702W",0,SG_PASAR_INTRAOP_SURGERY,"WRIST, DISTAL OR RADIAL ULNAR JOINT (DRUJ) INSTABILITY, COMPLEX LIGAMENT RECONSTRUCTION",1242283,,,,
"SB703A",0,SG_PASAR_INTRAOP_SURGERY,"ANKLE, VARIOUS LESIONS, PRIMARY TOTAL JOINT REPLACEMENT WITH AUGMENTATION, REQUIRING EXTRA IMPLANTS",44810103,,,,
"SB703B",0,SG_PASAR_INTRAOP_SURGERY,"BONE (UPPER/LOWER LIMB), EXOSTOSIS, EXCISION BIOPSY (MORE THAN1/ BILATERAL) (SB703B)",4194240,,,,
"SB703D",0,SG_PASAR_INTRAOP_SURGERY,"DIGIT(S), SOFT TISSUE DEFECT, SIMPLE SKIN FLAP",42539076,,,,
"SB703E",0,SG_PASAR_INTRAOP_SURGERY,"ELBOW, DISLOCATION , LIGAMENT REPAIR (COMPLEX, WITH/WITHOUT IMPLANT)",2103930,,,,
"SB703F",0,SG_PASAR_INTRAOP_SURGERY,"FEMUR, FRACTURE (COMPLEX INTRA-ARTICULAR), OPEN REDUCTION AND INTERNAL FIXATION (ORIF) WITH PLATE AN",4211987,,,,
"SB703H",0,SG_PASAR_INTRAOP_SURGERY,"HAND, CLOSED FRACTURE, ORIF (MULTIPLE), NON-JOINT (SB703H)",4234082,,,,
